,feature,importance_gain,importance_split,trn_score,run
158,hav_hou_grp_indpos_cny_median,0.0,0,0.9446185856098296,2
159,hav_hou_grp_indpos_cny_sum,3.5190000534057617,1,0.9446185856098296,2
160,hav_hou_grp_indneg_cny_median,0.0,0,0.9446185856098296,2
161,hav_hou_grp_indneg_cny_sum,3.567150115966797,1,0.9446185856098296,2
162,fr_or_sh_ind_cny_median,83.24422001838684,12,0.9446185856098296,2
163,fr_or_sh_ind_cny_sum,17.803460121154785,3,0.9446185856098296,2
164,fr_or_sh_indpos_cny_median,14.287780284881592,2,0.9446185856098296,2
165,fr_or_sh_indpos_cny_sum,59.56005072593689,8,0.9446185856098296,2
166,fr_or_sh_indneg_cny_median,53.979390144348145,8,0.9446185856098296,2
167,fr_or_sh_indneg_cny_sum,127.91679000854492,19,0.9446185856098296,2
168,acdm_deg_cd_cny_median,673.0463123321533,96,0.9446185856098296,2
169,acdm_deg_cd_cny_sum,1025.7157683372498,143,0.9446185856098296,2
170,acdm_deg_cdpos_cny_median,633.0248513221741,83,0.9446185856098296,2
171,acdm_deg_cdpos_cny_sum,656.381109714508,93,0.9446185856098296,2
172,acdm_deg_cdneg_cny_median,701.4963977336884,101,0.9446185856098296,2
173,acdm_deg_cdneg_cny_sum,841.264012336731,122,0.9446185856098296,2
174,atdd_type_cny_median,167.97879934310913,25,0.9446185856098296,2
175,atdd_type_cny_sum,292.3287003040314,42,0.9446185856098296,2
176,atdd_typepos_cny_median,92.8111515045166,15,0.9446185856098296,2
177,atdd_typepos_cny_sum,132.30902862548828,18,0.9446185856098296,2
178,atdd_typeneg_cny_median,363.70278000831604,50,0.9446185856098296,2
179,atdd_typeneg_cny_sum,285.5841693878174,40,0.9446185856098296,2
180,l1y_crd_card_csm_amt_dlm_cd_cny_median,662.8751602172852,89,0.9446185856098296,2
181,l1y_crd_card_csm_amt_dlm_cd_cny_sum,1188.4552586078644,164,0.9446185856098296,2
182,l1y_crd_card_csm_amt_dlm_cdpos_cny_median,583.6857302188873,83,0.9446185856098296,2
183,l1y_crd_card_csm_amt_dlm_cdpos_cny_sum,499.41089272499084,67,0.9446185856098296,2
184,l1y_crd_card_csm_amt_dlm_cdneg_cny_median,458.88277888298035,64,0.9446185856098296,2
185,l1y_crd_card_csm_amt_dlm_cdneg_cny_sum,715.0551087856293,103,0.9446185856098296,2
186,gdr_cd_cny_median,368.8508207798004,52,0.9446185856098296,2
187,gdr_cd_cny_sum,640.228901386261,94,0.9446185856098296,2
188,gdr_cdpos_cny_median,365.0608797073364,54,0.9446185856098296,2
189,gdr_cdpos_cny_sum,244.11237931251526,36,0.9446185856098296,2
190,gdr_cdneg_cny_median,377.2395370006561,55,0.9446185856098296,2
191,gdr_cdneg_cny_sum,328.5680284500122,48,0.9446185856098296,2
192,mrg_situ_cd_cny_median,462.6257236003876,70,0.9446185856098296,2
193,mrg_situ_cd_cny_sum,775.996497631073,115,0.9446185856098296,2
194,mrg_situ_cdpos_cny_median,319.4215397834778,45,0.9446185856098296,2
195,mrg_situ_cdpos_cny_sum,394.6695694923401,59,0.9446185856098296,2
196,mrg_situ_cdneg_cny_median,459.7593803405762,65,0.9446185856098296,2
197,mrg_situ_cdneg_cny_sum,417.2297089099884,58,0.9446185856098296,2
198,deg_cd_cny_median,340.0602695941925,47,0.9446185856098296,2
199,deg_cd_cny_sum,324.6949095726013,46,0.9446185856098296,2
200,deg_cdpos_cny_median,326.32840967178345,45,0.9446185856098296,2
201,deg_cdpos_cny_sum,322.58225870132446,46,0.9446185856098296,2
202,deg_cdneg_cny_median,232.42209029197693,36,0.9446185856098296,2
203,deg_cdneg_cny_sum,330.16782093048096,48,0.9446185856098296,2
204,vld_rsk_ases_ind_cny_median,31.10562038421631,5,0.9446185856098296,2
205,vld_rsk_ases_ind_cny_sum,124.55043983459473,17,0.9446185856098296,2
206,vld_rsk_ases_indpos_cny_median,0.0,0,0.9446185856098296,2
207,vld_rsk_ases_indpos_cny_sum,87.70367002487183,12,0.9446185856098296,2
208,vld_rsk_ases_indneg_cny_median,43.41906023025513,7,0.9446185856098296,2
209,vld_rsk_ases_indneg_cny_sum,69.69560050964355,10,0.9446185856098296,2
210,l6mon_daim_aum_cd_cny_median,580.7406206130981,74,0.9446185856098296,2
211,l6mon_daim_aum_cd_cny_sum,658.7074530124664,91,0.9446185856098296,2
212,l6mon_daim_aum_cdpos_cny_median,408.2896831035614,59,0.9446185856098296,2
213,l6mon_daim_aum_cdpos_cny_sum,600.250569820404,87,0.9446185856098296,2
214,l6mon_daim_aum_cdneg_cny_median,345.25331115722656,51,0.9446185856098296,2
215,l6mon_daim_aum_cdneg_cny_sum,606.5223324298859,86,0.9446185856098296,2
216,dnl_mbl_bnk_ind_cny_median,148.4234504699707,23,0.9446185856098296,2
217,dnl_mbl_bnk_ind_cny_sum,155.3686203956604,24,0.9446185856098296,2
218,dnl_mbl_bnk_indpos_cny_median,101.35244965553284,15,0.9446185856098296,2
219,dnl_mbl_bnk_indpos_cny_sum,153.3079490661621,24,0.9446185856098296,2
220,dnl_mbl_bnk_indneg_cny_median,122.97500038146973,17,0.9446185856098296,2
221,dnl_mbl_bnk_indneg_cny_sum,74.83071970939636,13,0.9446185856098296,2
0,age,4672.233299732208,677,0.9566393685591108,3
1,job_year,3695.8586711883545,532,0.9566393685591108,3
2,frs_agn_dt_cnt,3194.062962293625,453,0.9566393685591108,3
3,fin_rsk_ases_grd_cd,743.7919816970825,107,0.9566393685591108,3
4,confirm_rsk_ases_lvl_typ_cd,1491.220850944519,233,0.9566393685591108,3
5,cust_inv_rsk_endu_lvl_cd,289.1031892299652,52,0.9566393685591108,3
6,tot_ast_lvl_cd,1618.4612843990326,233,0.9566393685591108,3
7,pot_ast_lvl_cd,1647.708240032196,230,0.9566393685591108,3
8,l12mon_buy_fin_mng_whl_tms,144.0297496318817,27,0.9566393685591108,3
9,l12_mon_fnd_buy_whl_tms,415.4547703266144,62,0.9566393685591108,3
10,l12_mon_insu_buy_whl_tms,7.129879951477051,1,0.9566393685591108,3
11,l12_mon_gld_buy_whl_tms,0.0,0,0.9566393685591108,3
12,ovd_30d_loan_tot_cnt,0.0,0,0.9566393685591108,3
13,his_lng_ovd_day,109.44987058639526,25,0.9566393685591108,3
14,hld_crd_card_grd_cd,1121.0023050308228,155,0.9566393685591108,3
15,cur_debit_cnt,635.9350619316101,91,0.9566393685591108,3
16,cur_credit_cnt,813.8024890422821,119,0.9566393685591108,3
17,cur_debit_min_opn_dt_cnt,6754.546463251114,953,0.9566393685591108,3
18,cur_credit_min_opn_dt_cnt,6931.765860795975,979,0.9566393685591108,3
19,cur_debit_crd_lvl,394.9362807273865,62,0.9566393685591108,3
20,l12mon_buy_sum,0.0,0,0.9566393685591108,3
21,l12mon_buy_fin_mng_whl_tms_ratio,32.63427996635437,6,0.9566393685591108,3
22,l12_mon_fnd_buy_whl_tms_ratio,267.39225792884827,41,0.9566393685591108,3
23,l12_mon_gld_buy_whl_tms_ratio,0.0,0,0.9566393685591108,3
24,cur_debit_rate,7748.179925203323,1075,0.9566393685591108,3
25,cur_credit_rate,9860.65899682045,1351,0.9566393685591108,3
26,creditrate1,7228.4421055316925,999,0.9566393685591108,3
27,creditrate2,7235.318139791489,994,0.9566393685591108,3
28,creditrate3,2984.265329360962,404,0.9566393685591108,3
29,0,5699.648989915848,794,0.9566393685591108,3
30,1,4795.964804887772,667,0.9566393685591108,3
31,2,5521.863293647766,780,0.9566393685591108,3
32,3,4751.859342336655,649,0.9566393685591108,3
33,4,6280.856156587601,871,0.9566393685591108,3
34,5,5505.845040559769,762,0.9566393685591108,3
35,A_max,1532.979098558426,211,0.9566393685591108,3
36,A_min,1922.458627462387,274,0.9566393685591108,3
37,A_median,2932.603836297989,410,0.9566393685591108,3
38,A_std,1799.2977359294891,251,0.9566393685591108,3
39,A_mean,2740.999931335449,395,0.9566393685591108,3
40,A_sum,2445.1713230609894,364,0.9566393685591108,3
41,B_max,4829.12367105484,670,0.9566393685591108,3
42,B_min,3453.678418636322,485,0.9566393685591108,3
43,B_median,4825.281582117081,672,0.9566393685591108,3
44,B_std,3890.5995819568634,523,0.9566393685591108,3
45,B_mean,4775.527696847916,655,0.9566393685591108,3
46,B_sum,4128.890793800354,566,0.9566393685591108,3
47,C_max,312.55724906921387,46,0.9566393685591108,3
48,C_min,442.5628008842468,68,0.9566393685591108,3
49,C_median,350.3346891403198,50,0.9566393685591108,3
50,C_std,295.01070189476013,45,0.9566393685591108,3
51,C_mean,271.94858050346375,40,0.9566393685591108,3
52,C_sum,421.41785883903503,71,0.9566393685591108,3
53,dat1_count,2050.9704082012177,283,0.9566393685591108,3
54,dat1_nunique,0.0,0,0.9566393685591108,3
55,dat1_mean,3678.4755053520203,495,0.9566393685591108,3
56,dat1_modev,1970.5452592372894,265,0.9566393685591108,3
57,dat3_nunique,255.02017188072205,32,0.9566393685591108,3
58,dat3_mode,129.7480206489563,19,0.9566393685591108,3
59,dat3_modev,2199.5976378917694,310,0.9566393685591108,3
60,trx1_nunique,261.7510290145874,35,0.9566393685591108,3
61,trx1_mode,257.11309909820557,37,0.9566393685591108,3
62,trx1_modev,2076.6202874183655,287,0.9566393685591108,3
63,trx2_nunique,1732.979155778885,261,0.9566393685591108,3
64,trx2_mode,4928.232092857361,676,0.9566393685591108,3
65,trx2_modev,1969.3893134593964,278,0.9566393685591108,3
66,cny_trx_amt_min,3322.6149582862854,460,0.9566393685591108,3
67,cny_trx_amt_max,3237.9043383598328,451,0.9566393685591108,3
68,cny_trx_amt_sum,4870.426271915436,679,0.9566393685591108,3
69,cny_trx_amt_positive_nunique,2423.3360602855682,355,0.9566393685591108,3
70,cny_trx_amt_positive_min,7123.123135328293,1006,0.9566393685591108,3
71,cny_trx_amt_positive_mean,5286.486980438232,709,0.9566393685591108,3
72,cny_trx_amt_positive_median,6317.765389680862,882,0.9566393685591108,3
73,cny_trx_amt_positive_std,7127.400422334671,985,0.9566393685591108,3
74,cny_trx_amt_positive_sum,4741.158664703369,639,0.9566393685591108,3
75,cny_trx_amt_negative_nunique,3445.243012189865,483,0.9566393685591108,3
76,cny_trx_amt_negative_max,5793.445010900497,803,0.9566393685591108,3
77,cny_trx_amt_negative_mean,4584.306567192078,628,0.9566393685591108,3
78,cny_trx_amt_negative_median,6487.910464286804,893,0.9566393685591108,3
79,cny_trx_amt_negative_std,5887.790526390076,806,0.9566393685591108,3
80,cny_trx_amt_negative_sum,4794.270146846771,631,0.9566393685591108,3
81,week_std2,8316.614266395569,1147,0.9566393685591108,3
82,week_nunique2,1077.213181734085,147,0.9566393685591108,3
83,week_mode2,3956.119452238083,562,0.9566393685591108,3
84,week_median2,1650.6349074840546,231,0.9566393685591108,3
85,week_mean2,6563.479362249374,903,0.9566393685591108,3
86,week_mode2v,1439.685067653656,204,0.9566393685591108,3
87,week_kurl2,6502.780005693436,896,0.9566393685591108,3
88,week_mm2,1287.4201266765594,190,0.9566393685591108,3
89,weekday_nunique2,626.2400004863739,85,0.9566393685591108,3
90,weekday_mode2,2403.790377140045,350,0.9566393685591108,3
91,weekday_mode2v,1490.7785799503326,209,0.9566393685591108,3
92,week_max2,1400.4474828243256,192,0.9566393685591108,3
93,week_min2,1335.2917444705963,199,0.9566393685591108,3
94,weekday_max2,1297.5766005516052,182,0.9566393685591108,3
95,weekday_min2,1002.0601708889008,142,0.9566393685591108,3
96,ic_ind_cny_median,11.476279735565186,2,0.9566393685591108,3
97,ic_ind_cny_sum,6.7666401863098145,1,0.9566393685591108,3
98,ic_indpos_cny_median,4.749929904937744,1,0.9566393685591108,3
99,ic_indpos_cny_sum,19.788430213928223,4,0.9566393685591108,3
100,ic_indneg_cny_median,0.0,0,0.9566393685591108,3
101,ic_indneg_cny_sum,39.78839945793152,7,0.9566393685591108,3
102,l6mon_agn_ind_cny_median,14.335859775543213,2,0.9566393685591108,3
103,l6mon_agn_ind_cny_sum,25.025269985198975,4,0.9566393685591108,3
104,l6mon_agn_indpos_cny_median,0.0,0,0.9566393685591108,3
105,l6mon_agn_indpos_cny_sum,6.925220012664795,1,0.9566393685591108,3
106,l6mon_agn_indneg_cny_median,5.553810119628906,1,0.9566393685591108,3
107,l6mon_agn_indneg_cny_sum,13.547800064086914,2,0.9566393685591108,3
108,hav_car_grp_ind_cny_median,306.08135056495667,40,0.9566393685591108,3
109,hav_car_grp_ind_cny_sum,253.7608208656311,34,0.9566393685591108,3
110,hav_car_grp_indpos_cny_median,157.06433963775635,25,0.9566393685591108,3
111,hav_car_grp_indpos_cny_sum,254.437730550766,37,0.9566393685591108,3
112,hav_car_grp_indneg_cny_median,223.27353048324585,34,0.9566393685591108,3
113,hav_car_grp_indneg_cny_sum,298.79667043685913,42,0.9566393685591108,3
114,pl_crd_lmt_cd_cny_median,96.8027503490448,16,0.9566393685591108,3
115,pl_crd_lmt_cd_cny_sum,126.59115934371948,17,0.9566393685591108,3
116,pl_crd_lmt_cdpos_cny_median,56.50214123725891,10,0.9566393685591108,3
117,pl_crd_lmt_cdpos_cny_sum,91.45520973205566,14,0.9566393685591108,3
118,pl_crd_lmt_cdneg_cny_median,138.0689685344696,24,0.9566393685591108,3
119,pl_crd_lmt_cdneg_cny_sum,60.5555305480957,8,0.9566393685591108,3
120,loan_act_ind_cny_median,5.315000057220459,1,0.9566393685591108,3
121,loan_act_ind_cny_sum,10.362059593200684,2,0.9566393685591108,3
122,loan_act_indpos_cny_median,12.634520053863525,2,0.9566393685591108,3
123,loan_act_indpos_cny_sum,0.0,0,0.9566393685591108,3
124,loan_act_indneg_cny_median,6.943809986114502,1,0.9566393685591108,3
125,loan_act_indneg_cny_sum,17.87032985687256,3,0.9566393685591108,3
126,bk1_cur_year_mon_avg_agn_amt_cd_cny_median,213.1203191280365,31,0.9566393685591108,3
127,bk1_cur_year_mon_avg_agn_amt_cd_cny_sum,247.2127890586853,32,0.9566393685591108,3
128,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_median,21.50471067428589,3,0.9566393685591108,3
129,bk1_cur_year_mon_avg_agn_amt_cdpos_cny_sum,175.0702486038208,25,0.9566393685591108,3
130,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_median,214.30609846115112,32,0.9566393685591108,3
131,bk1_cur_year_mon_avg_agn_amt_cdneg_cny_sum,173.62827038764954,25,0.9566393685591108,3
132,crd_card_act_ind_cny_median,24.652099609375,3,0.9566393685591108,3
133,crd_card_act_ind_cny_sum,8.400219917297363,2,0.9566393685591108,3
134,crd_card_act_indpos_cny_median,19.682700634002686,3,0.9566393685591108,3
135,crd_card_act_indpos_cny_sum,31.09570074081421,4,0.9566393685591108,3
136,crd_card_act_indneg_cny_median,27.283459663391113,4,0.9566393685591108,3
137,crd_card_act_indneg_cny_sum,21.50915002822876,3,0.9566393685591108,3
138,edu_deg_cd_cny_median,1091.7412910461426,152,0.9566393685591108,3
139,edu_deg_cd_cny_sum,1041.2129120826721,154,0.9566393685591108,3
140,edu_deg_cdpos_cny_median,1556.118580341339,222,0.9566393685591108,3
141,edu_deg_cdpos_cny_sum,1036.10608792305,149,0.9566393685591108,3
142,edu_deg_cdneg_cny_median,1054.0093693733215,156,0.9566393685591108,3
143,edu_deg_cdneg_cny_sum,778.1557095050812,116,0.9566393685591108,3
144,dnl_bind_cmb_lif_ind_cny_median,71.28419017791748,10,0.9566393685591108,3
145,dnl_bind_cmb_lif_ind_cny_sum,53.73108959197998,8,0.9566393685591108,3
146,dnl_bind_cmb_lif_indpos_cny_median,132.08223056793213,18,0.9566393685591108,3
147,dnl_bind_cmb_lif_indpos_cny_sum,46.32868957519531,7,0.9566393685591108,3
148,dnl_bind_cmb_lif_indneg_cny_median,110.87431907653809,16,0.9566393685591108,3
149,dnl_bind_cmb_lif_indneg_cny_sum,57.51116991043091,9,0.9566393685591108,3
150,perm_crd_lmt_cd_cny_median,568.1658580303192,81,0.9566393685591108,3
151,perm_crd_lmt_cd_cny_sum,1648.1988968849182,242,0.9566393685591108,3
152,perm_crd_lmt_cdpos_cny_median,660.6097793579102,98,0.9566393685591108,3
153,perm_crd_lmt_cdpos_cny_sum,1353.5813279151917,195,0.9566393685591108,3
154,perm_crd_lmt_cdneg_cny_median,589.7364110946655,83,0.9566393685591108,3
155,perm_crd_lmt_cdneg_cny_sum,1108.3260827064514,160,0.9566393685591108,3
156,hav_hou_grp_ind_cny_median,3.9859399795532227,1,0.9566393685591108,3
157,hav_hou_grp_ind_cny_sum,8.828550338745117,1,0.9566393685591108,3
158,hav_hou_grp_indpos_cny_median,4.5420098304748535,1,0.9566393685591108,3
159,hav_hou_grp_indpos_cny_sum,5.2807698249816895,1,0.9566393685591108,3
160,hav_hou_grp_indneg_cny_median,0.0,0,0.9566393685591108,3
161,hav_hou_grp_indneg_cny_sum,16.35734987258911,3,0.9566393685591108,3
162,fr_or_sh_ind_cny_median,79.98694133758545,12,0.9566393685591108,3
163,fr_or_sh_ind_cny_sum,83.57063055038452,13,0.9566393685591108,3
164,fr_or_sh_indpos_cny_median,51.853989124298096,7,0.9566393685591108,3
165,fr_or_sh_indpos_cny_sum,143.3631489276886,22,0.9566393685591108,3
166,fr_or_sh_indneg_cny_median,154.6282103061676,22,0.9566393685591108,3
167,fr_or_sh_indneg_cny_sum,190.9752402305603,26,0.9566393685591108,3
168,acdm_deg_cd_cny_median,800.0923697948456,111,0.9566393685591108,3
169,acdm_deg_cd_cny_sum,1198.8283522129059,167,0.9566393685591108,3
170,acdm_deg_cdpos_cny_median,569.665780544281,87,0.9566393685591108,3
171,acdm_deg_cdpos_cny_sum,784.9664921760559,112,0.9566393685591108,3
172,acdm_deg_cdneg_cny_median,734.8136603832245,105,0.9566393685591108,3
173,acdm_deg_cdneg_cny_sum,907.003719329834,133,0.9566393685591108,3
174,atdd_type_cny_median,258.00392174720764,38,0.9566393685591108,3
175,atdd_type_cny_sum,252.054048538208,37,0.9566393685591108,3
176,atdd_typepos_cny_median,131.97100830078125,20,0.9566393685591108,3
177,atdd_typepos_cny_sum,167.96811246871948,24,0.9566393685591108,3
178,atdd_typeneg_cny_median,241.17864990234375,34,0.9566393685591108,3
179,atdd_typeneg_cny_sum,273.8201513290405,40,0.9566393685591108,3
180,l1y_crd_card_csm_amt_dlm_cd_cny_median,562.5888798236847,77,0.9566393685591108,3
181,l1y_crd_card_csm_amt_dlm_cd_cny_sum,1300.3887298107147,178,0.9566393685591108,3
182,l1y_crd_card_csm_amt_dlm_cdpos_cny_median,514.6523468494415,70,0.9566393685591108,3
183,l1y_crd_card_csm_amt_dlm_cdpos_cny_sum,566.431921005249,83,0.9566393685591108,3
184,l1y_crd_card_csm_amt_dlm_cdneg_cny_median,475.32153129577637,67,0.9566393685591108,3
185,l1y_crd_card_csm_amt_dlm_cdneg_cny_sum,732.9317734241486,104,0.9566393685591108,3
186,gdr_cd_cny_median,268.5694885253906,38,0.9566393685591108,3
187,gdr_cd_cny_sum,505.80026865005493,77,0.9566393685591108,3
188,gdr_cdpos_cny_median,294.0411992073059,42,0.9566393685591108,3
189,gdr_cdpos_cny_sum,327.7303502559662,49,0.9566393685591108,3
190,gdr_cdneg_cny_median,302.7837791442871,43,0.9566393685591108,3
191,gdr_cdneg_cny_sum,253.17432117462158,39,0.9566393685591108,3
192,mrg_situ_cd_cny_median,444.1519603729248,69,0.9566393685591108,3
193,mrg_situ_cd_cny_sum,649.2360219955444,90,0.9566393685591108,3
194,mrg_situ_cdpos_cny_median,329.33688974380493,51,0.9566393685591108,3
195,mrg_situ_cdpos_cny_sum,458.33091926574707,69,0.9566393685591108,3
196,mrg_situ_cdneg_cny_median,445.2922616004944,68,0.9566393685591108,3
197,mrg_situ_cdneg_cny_sum,503.32331347465515,67,0.9566393685591108,3
198,deg_cd_cny_median,338.63049125671387,43,0.9566393685591108,3
199,deg_cd_cny_sum,321.2956886291504,46,0.9566393685591108,3
200,deg_cdpos_cny_median,288.09709191322327,44,0.9566393685591108,3
201,deg_cdpos_cny_sum,428.99944281578064,61,0.9566393685591108,3
202,deg_cdneg_cny_median,300.24212098121643,44,0.9566393685591108,3
203,deg_cdneg_cny_sum,431.6330406665802,60,0.9566393685591108,3
204,vld_rsk_ases_ind_cny_median,50.06527066230774,8,0.9566393685591108,3
205,vld_rsk_ases_ind_cny_sum,106.65952920913696,15,0.9566393685591108,3
206,vld_rsk_ases_indpos_cny_median,0.0,0,0.9566393685591108,3
207,vld_rsk_ases_indpos_cny_sum,33.487730503082275,5,0.9566393685591108,3
208,vld_rsk_ases_indneg_cny_median,48.99270963668823,6,0.9566393685591108,3
209,vld_rsk_ases_indneg_cny_sum,41.36571979522705,6,0.9566393685591108,3
210,l6mon_daim_aum_cd_cny_median,550.1014127731323,79,0.9566393685591108,3
211,l6mon_daim_aum_cd_cny_sum,773.2284073829651,110,0.9566393685591108,3
212,l6mon_daim_aum_cdpos_cny_median,304.7058401107788,43,0.9566393685591108,3
213,l6mon_daim_aum_cdpos_cny_sum,324.620952129364,46,0.9566393685591108,3
214,l6mon_daim_aum_cdneg_cny_median,256.6235191822052,35,0.9566393685591108,3
215,l6mon_daim_aum_cdneg_cny_sum,393.7761883735657,55,0.9566393685591108,3
216,dnl_mbl_bnk_ind_cny_median,98.38071060180664,14,0.9566393685591108,3
217,dnl_mbl_bnk_ind_cny_sum,217.92226839065552,34,0.9566393685591108,3
218,dnl_mbl_bnk_indpos_cny_median,82.36784076690674,14,0.9566393685591108,3
219,dnl_mbl_bnk_indpos_cny_sum,133.16933059692383,19,0.9566393685591108,3
220,dnl_mbl_bnk_indneg_cny_median,88.57919931411743,12,0.9566393685591108,3
221,dnl_mbl_bnk_indneg_cny_sum,132.8224802017212,18,0.9566393685591108,3
0,age,5721.3365824222565,810,0.9518679275162825,4
1,job_year,3819.9522926807404,547,0.9518679275162825,4
2,frs_agn_dt_cnt,3403.455356836319,488,0.9518679275162825,4
3,fin_rsk_ases_grd_cd,1012.3166494369507,137,0.9518679275162825,4
4,confirm_rsk_ases_lvl_typ_cd,1435.7542221546173,199,0.9518679275162825,4
5,cust_inv_rsk_endu_lvl_cd,202.49575066566467,30,0.9518679275162825,4
6,tot_ast_lvl_cd,1812.8810136318207,255,0.9518679275162825,4
7,pot_ast_lvl_cd,1536.540164232254,216,0.9518679275162825,4
8,l12mon_buy_fin_mng_whl_tms,153.7574098110199,27,0.9518679275162825,4
9,l12_mon_fnd_buy_whl_tms,539.0198309421539,78,0.9518679275162825,4
